cotacao_id,tempo_id,empresa_id,preco_abertura,preco_maximo,preco_minimo,preco_fechamento,volume
3068,20130201,1,7.15,7.17,6.96,7.02,182000
3069,20130131,1,7.27,7.31,6.94,7.08,260900
3070,20130130,1,7.42,7.568,7.22,7.27,255600
3071,20130129,1,7.65,7.84,7.35,7.41,368100
3072,20130128,1,8.24,8.4,7.56,7.67,983900
3073,20130125,1,8.23,8.84,8.14,8.62,536500
3074,20130124,1,8.22,8.3,8.01,8.15,172200
3075,20130123,1,8.12,8.3,8.05,8.13,129200
3076,20130122,1,8.18,8.45,7.92,8.3,373000
3077,20130118,1,8.05,8.28,8.0,8.18,234000
3078,20130117,1,7.95,8.19,7.9,8.03,289300
3079,20130116,1,7.5,7.9,7.4664,7.88,268400
3080,20130115,1,7.5,7.57,7.4,7.46,75000
3081,20130114,1,7.4,7.68,7.4,7.58,164500
3082,20130111,1,7.33,7.45,7.33,7.43,75600
3083,20130110,1,7.42,7.43,7.201,7.31,103200
3084,20130109,1,7.42,7.49,7.35,7.4,66900
3085,20130108,1,7.5,7.57,7.4,7.47,60600
3086,20130107,1,7.4,7.7,7.4,7.57,117700
3087,20130104,1,7.45,7.5,7.25,7.39,112000
3088,20130103,1,7.4,7.55,7.35,7.4,144100
3089,20130102,1,7.14,7.46,7.14,7.37,266500
3090,20121231,1,7.01,7.113,6.95,7.0,143100
3091,20121228,1,7.08,7.25,6.931,7.04,110400
3092,20121227,1,7.17,7.25,7.0,7.04,138100
3093,20121226,1,7.11,7.27,7.08,7.15,49700
3094,20121224,1,7.16,7.26,7.06,7.14,31300
3095,20121221,1,7.4,7.4,7.16,7.19,124500
3096,20121220,1,7.6,7.75,7.35,7.52,146900
3097,20121219,1,7.75,7.89,7.45,7.55,216100
3098,20121218,1,7.84,8.08,7.65,7.8,333100
3099,20121217,1,7.41,8.13,7.41,7.84,1030500
3100,20121214,1,7.02,7.1099,6.85,7.01,135300
3101,20121213,1,7.07,7.25,6.96,7.04,84200
3102,20121212,1,7.18,7.28,7.105,7.17,66400
3103,20121211,1,7.01,7.22,7.01,7.14,83200
3104,20121210,1,7.1,7.38,7.0,7.09,175200
3105,20121207,1,7.18,7.3885,7.08,7.09,69800
3106,20121206,1,7.56,7.72,7.1,7.17,185200
3107,20121205,1,7.24,7.7,7.24,7.49,496100
3108,20121204,1,6.9,7.2,6.89,7.16,125100
3109,20121203,1,6.96,6.97,6.75,6.93,86400
3110,20121130,1,7.22,7.25,6.85,6.94,172500
3111,20121129,1,7.42,7.42,7.0801,7.25,141000
3112,20121128,1,7.46,7.6576,7.35,7.38,565500
3113,20121127,1,6.9,7.21,6.9,7.01,238700
3114,20121126,1,6.88,6.95,6.73,6.9,93000
3115,20121123,1,6.86,6.92,6.65,6.88,108800
3116,20121121,1,6.53,6.68,6.45,6.65,68000
3117,20121120,1,6.69,6.99,6.45,6.49,266800
3118,20121119,1,6.17,6.58,6.17,6.49,137600
3119,20121116,1,6.1,6.27,6.05,6.14,38900
3120,20121115,1,6.18,6.47,6.04,6.07,68500
3121,20121114,1,6.4,6.42,6.1222,6.14,93800
3122,20121113,1,6.95,6.95,6.25,6.4,84000
3123,20121112,1,6.2899,6.7,6.069,6.5,123900
3124,20121109,1,6.39,6.4899,6.2,6.21,110500
3125,20121108,1,6.64,6.64,6.39,6.4,87700
3126,20121107,1,6.5,6.6582,6.37,6.5,60800
3127,20121106,1,6.67,6.7899,6.5,6.55,83300
3128,20121105,1,6.72,6.75,6.52,6.635,58300
3129,20121102,1,6.75,6.95,6.7208,6.75,161100
3130,20121101,1,6.41,6.87,6.41,6.72,137800
3131,20121031,1,6.76,6.82,6.3101,6.42,113800
3132,20121026,1,6.86,6.8795,6.65,6.66,111600
3133,20121025,1,6.93,6.9699,6.8,6.84,63600
3134,20121024,1,7.04,7.1099,6.88,6.91,135100
3135,20121023,1,7.12,7.15,6.93,6.99,82800
3136,20121022,1,7.2,7.2,6.92,7.08,89500
3137,20121019,1,7.13,7.3299,6.88,6.985,139400
3138,20121018,1,7.11,7.5,7.05,7.18,265500
3139,20121017,1,6.88,7.34,6.82,7.17,416000
3140,20121016,1,7.02,7.02,6.78,6.87,85100
3141,20121015,1,6.9491,7.02,6.84,7.0,65500
3142,20121012,1,6.96,7.02,6.78,6.89,105200
3143,20121011,1,6.83,7.04,6.8001,6.99,107300
3144,20121010,1,7.15,7.2199,6.8,6.96,152000
3145,20121009,1,7.33,7.33,7.12,7.14,50000
3146,20121008,1,7.28,7.33,7.12,7.27,61700
3147,20121005,1,7.46,7.48,7.1499,7.25,59200
3148,20121004,1,7.37,7.74,7.37,7.46,158400
3149,20121003,1,7.14,7.5899,7.1201,7.4,151900
3150,20121002,1,7.18,7.36,6.95,7.19,146800
3151,20121001,1,7.07,7.2,6.91,6.94,126300
3152,20120928,1,7.03,7.09,6.8801,7.06,121400
3153,20120927,1,7.02,7.1499,7.0,7.08,137000
3154,20120926,1,7.27,7.27,6.88,6.96,391300
3155,20120925,1,7.84,7.84,7.26,7.33,225900
3156,20120924,1,7.92,7.92,7.35,7.59,208500
3157,20120921,1,7.87,7.9899,7.72,7.76,203400
3158,20120920,1,7.7,8.08,7.65,7.8,753000
3159,20120919,1,7.76,8.12,7.55,7.74,776600
3160,20120918,1,7.45,7.98,7.3,7.8,873200
3161,20120917,1,7.7,8.03,7.33,7.44,609500
3162,20120914,1,8.46,8.46,7.65,7.72,1142900
3163,20120913,1,8.52,8.69,8.15,8.29,1076600
3164,20120912,1,8.9,9.07,8.33,8.7,4628500
3165,20120911,1,8.13,8.18,7.25,7.34,817600
3166,20120910,1,7.62,8.084,7.22,7.86,1010900
3167,20120907,1,6.21,7.74,6.21,7.599,1375100
3168,20120906,1,6.25,6.29,6.12,6.155,63200
3169,20120905,1,6.17,6.25,6.08,6.21,28100
3170,20120904,1,6.13,6.25,6.08,6.21,61000
3171,20120831,1,6.2,6.27,6.11,6.16,28800
3172,20120830,1,6.31,6.3399,6.11,6.13,65700
3173,20120829,1,6.15,6.35,6.05,6.3,144200
3174,20120828,1,6.01,6.15,5.95,6.12,76900
3175,20120827,1,6.1,6.1,6.01,6.02,34600
3176,20120824,1,6.08,6.13,5.95,6.03,80400
3177,20120823,1,6.15,6.15,6.01,6.1,106800
3178,20120822,1,6.13,6.45,6.11,6.15,186700
3179,20120821,1,6.04,6.2,6.0,6.12,61300
3180,20120820,1,6.13,6.14,6.0,6.03,85000
3181,20120817,1,6.27,6.33,6.1,6.19,129600
3182,20120816,1,6.16,6.3,6.03,6.22,160200
3183,20120815,1,6.119,6.2299,6.0301,6.09,70500
3184,20120814,1,6.14,6.44,5.98,6.04,174300
3185,20120813,1,6.2,6.3399,6.05,6.07,77800
3186,20120810,1,6.48,6.6,6.15,6.17,178500
3187,20120809,1,6.66,6.89,6.26,6.41,392200
3188,20120808,1,5.84,6.63,5.83,6.58,795100
3189,20120807,1,5.8999,5.9,5.8,5.82,97000
3190,20120806,1,5.75,5.992,5.75,5.86,88900
3191,20120803,1,6.0,6.14,5.74,5.74,185600
3192,20120802,1,5.72,6.15,5.7101,5.97,491700
3193,20120801,1,5.76,5.94,5.5,5.5,94400
3194,20120731,1,5.9,6.18,5.55,5.65,321400
3195,20120730,1,4.98,5.942,4.98,5.75,490200
3196,20120727,1,5.08,5.08,4.88,4.965,221700
3197,20120726,1,5.26,5.48,4.97,5.02,188100
3198,20120725,1,5.41,5.41,5.2,5.22,129000
3199,20120724,1,5.52,5.65,5.33,5.41,68400
3200,20120723,1,5.73,5.77,5.3,5.38,179400
3201,20120720,1,5.41,5.41,5.3,5.3003,80400
3202,20120719,1,5.37,5.52,5.3505,5.3999,88200
3203,20120718,1,5.63,5.63,5.3,5.37,133300
3204,20120717,1,5.54,5.68,5.52,5.59,59200
3205,20120716,1,5.44,5.77,5.41,5.54,99600
3206,20120713,1,5.45,5.55,5.38,5.415,88900
3207,20120712,1,5.59,5.61,5.4,5.445,123000
3208,20120711,1,5.87,5.89,5.6,5.68,160500
3209,20120710,1,5.88,5.9773,5.72,5.8,135000
3210,20120709,1,6.17,6.17,5.81,5.8777,129000
3211,20120706,1,5.96,6.4,5.9101,6.11,444000
3212,20120705,1,5.79,5.99,5.79,5.98,145000
3213,20120703,1,5.81,5.9,5.72,5.79,126400
3214,20120702,1,5.95,5.95,5.8,5.86,56000
3215,20120629,1,6.14,6.14,5.88,5.9,122100
3216,20120628,1,5.85,5.95,5.8,5.9,34600
3217,20120627,1,5.79,5.9391,5.77,5.92,223700
3218,20120626,1,5.87,6.0,5.72,5.81,74900
3219,20120625,1,5.94,5.9795,5.75,5.84,102900
3220,20120622,1,6.14,6.14,5.93,6.03,137900
3221,20120621,1,6.4,6.47,5.97,6.05,209700
3222,20120620,1,6.15,6.46,6.0501,6.39,246500
3223,20120619,1,5.86,6.12,5.75,6.06,282900
3224,20120618,1,5.75,5.8,5.61,5.795,195100
3225,20120615,1,5.95,5.95,5.68,5.78,255800
3226,20120614,1,6.11,6.1595,5.68,5.87,429500
3227,20120613,1,6.09,6.4,6.0,6.17,734700
3228,20120612,1,7.3,7.31,7.1,7.28,107600
3229,20120611,1,7.26,7.3299,7.0,7.14,113600
3230,20120608,1,7.29,7.47,7.12,7.17,148100
3231,20120607,1,7.58,7.6399,7.22,7.35,145600
3232,20120606,1,7.28,7.53,7.25,7.46,159100
3233,20120605,1,6.99,7.2599,6.98,7.19,91800
3234,20120604,1,7.37,7.5499,6.76,7.02,326200
3235,20120601,1,7.73,7.73,7.4,7.43,140800
3236,20120531,1,7.75,7.92,7.48,7.88,231800
3237,20120530,1,7.65,7.79,7.5301,7.7,87700
3238,20120529,1,7.59,8.0,7.48,7.89,234600
3239,20120525,1,7.63,7.65,7.5,7.59,59000
3240,20120524,1,7.42,7.79,7.36,7.67,133500
3241,20120523,1,7.55,7.55,7.25,7.39,135000
3242,20120522,1,7.52,7.93,7.42,7.68,340700
3243,20120521,1,6.66,7.44,6.6,7.39,472500
3244,20120518,1,6.86,6.9887,6.5,6.64,211400
3245,20120517,1,7.01,7.1,6.7701,6.84,194700
3246,20120516,1,7.19,7.264,7.0,7.015,163000
3247,20120515,1,7.47,7.648,7.01,7.15,246700
3248,20120514,1,7.65,7.65,7.45,7.48,157000
3249,20120511,1,7.99,8.0,7.7,7.72,151000
3250,20120510,1,8.15,8.15,7.85,7.93,113000
3251,20120509,1,7.75,8.18,7.7101,7.97,257800
3252,20120508,1,7.92,8.05,7.7,7.85,116700
3253,20120507,1,7.98,8.1078,7.8,7.92,167100
3254,20120504,1,7.82,8.25,7.7,7.95,389100
3255,20120503,1,8.0,8.07,7.3,7.82,959300
3256,20120502,1,8.89,9.04,8.74,8.78,310700
3257,20120501,1,9.41,9.54,8.91,8.97,584600
3258,20120430,1,9.36,9.65,9.26,9.47,471500
3259,20120427,1,9.3,9.55,9.05,9.34,416600
3260,20120426,1,9.1,9.64,8.95,9.48,536900
3261,20120425,1,8.99,9.2,8.78,9.06,400600
3262,20120424,1,8.72,8.9292,8.68,8.795,276000
3263,20120423,1,8.8,8.85,8.65,8.71,143600
3264,20120420,1,9.05,9.1,8.85,8.89,134100
3265,20120419,1,9.09,9.12,8.86,9.065,171400
3266,20120418,1,9.07,9.19,8.63,9.0,422000
3267,20120417,1,9.36,9.36,8.99,9.095,220700
3268,20120416,1,9.0,9.35,8.62,9.26,392100
3269,20120413,1,9.34,9.49,8.95,9.02,283200
3270,20120412,1,9.74,9.94,9.26,9.45,815600
3271,20120411,1,8.93,9.74,8.72,9.71,967700
3272,20120410,1,8.93,9.21,8.41,8.59,680300
3273,20120409,1,9.01,9.46,8.77,8.91,627000
3274,20120405,1,9.97,10.05,9.08,9.24,1372900
3275,20120404,1,10.46,10.6699,9.92,10.01,876900
3276,20120403,1,11.16,11.2492,10.6,10.77,440700
3277,20120402,1,11.17,11.26,10.53,11.26,938700
3278,20120330,1,11.64,11.9,11.2,11.33,322800
3279,20120329,1,11.25,11.95,10.95,11.73,685900
3280,20120328,1,12.35,12.36,11.26,11.39,801200
3281,20120327,1,12.72,12.98,12.25,12.33,427500
3282,20120326,1,13.22,13.35,12.55,12.7,487800
3283,20120323,1,12.46,13.4499,12.1,12.837,879100
3284,20120322,1,12.74,13.11,12.43,12.58,531200
3285,20120321,1,13.37,13.65,12.85,12.98,861700
3286,20120320,1,13.56,14.09,13.1,13.28,832300
3287,20120319,1,13.64,13.76,12.8,13.58,1287100
3288,20120316,1,14.49,14.93,13.81,14.0,2432200
3289,20120315,1,13.17,14.08,13.01,13.68,2475200
3290,20120314,1,12.6,13.33,11.72,11.92,1601100
3291,20120313,1,13.83,14.64,13.05,13.27,5044200
3292,20120312,1,11.15,13.99,11.11,12.86,5662400
3293,20120309,1,9.0,10.95,8.75,10.6,4354300
3294,20120308,1,7.96,8.04,7.8,7.85,73700
3295,20120307,1,7.88,8.01,7.76,7.87,73800
3296,20120306,1,8.0,8.0,7.71,7.89,124300
3297,20120305,1,8.22,8.49,7.91,7.97,246900
3298,20120302,1,8.26,8.55,8.08,8.23,188600
3299,20120301,1,7.9,8.4299,7.65,8.325,373900
3300,20120229,1,7.94,8.04,7.83,7.9,171200
3301,20120228,1,8.24,8.29,7.97,8.05,134700
3302,20120227,1,8.25,8.34,8.11,8.235,76300
3303,20120224,1,8.4,8.45,8.3,8.34,112900
3304,20120223,1,8.51,8.5625,8.4,8.4,137300
3305,20120222,1,8.51,8.62,8.41,8.55,126900
3306,20120221,1,8.76,8.8,8.5,8.545,135300
3307,20120217,1,8.83,8.95,8.62,8.68,126500
3308,20120216,1,8.72,9.0,8.71,8.81,247400
3309,20120215,1,8.79,8.79,8.6,8.69,99400
3310,20120214,1,8.56,8.8025,8.5,8.74,129800
3311,20120213,1,8.8,9.0,8.5,8.64,127100
3312,20120210,1,8.78,8.86,8.65,8.74,103300
3313,20120209,1,9.19,9.19,8.8,8.87,136500
3314,20120208,1,8.67,9.2,8.58,8.97,402200
3315,20120207,1,8.89,8.89,8.52,8.71,204600
3316,20120206,1,8.81,9.2,8.8,8.91,296800
3317,20120203,1,9.3,9.55,8.85,8.96,480000
3318,20120202,1,9.29,9.46,8.9,9.11,700400
3319,20120201,1,8.43,8.818,8.43,8.65,413800
3320,20120131,1,8.41,8.52,8.3,8.37,192700
3321,20120130,1,8.45,8.46,8.22,8.35,189100
3322,20120127,1,8.6,8.8,8.44,8.519,349600
3323,20120126,1,9.33,9.354,8.3,8.69,777600
3324,20120125,1,9.6,9.6,9.2001,9.32,223200
3325,20120124,1,9.0,9.349,8.75,9.28,297300
3326,20120123,1,9.31,9.5399,9.01,9.08,209900
3327,20120120,1,9.65,9.65,9.18,9.39,274800
3328,20120119,1,10.41,10.64,9.5,9.59,583300
3329,20120118,1,10.45,10.68,10.25,10.4,421400
3330,20120117,1,9.56,10.47,9.56,10.18,876300
3331,20120113,1,9.5,9.55,9.17,9.33,207600
3332,20120112,1,9.3,9.89,9.3,9.68,449600
3333,20120111,1,9.21,9.5,9.08,9.32,255200
3334,20120110,1,9.25,9.63,9.11,9.39,778300
3335,20120109,1,8.82,9.25,8.46,9.03,538000
3336,20120106,1,8.82,9.15,8.4,8.56,705700
3337,20120105,1,8.06,8.95,7.8,8.76,472000
3338,20120104,1,8.25,8.3,8.03,8.16,137300
3339,20120103,1,8.0,8.44,7.81,8.27,359800
3340,20111230,1,7.87,7.93,7.75,7.84,157100
3341,20111229,1,7.96,7.99,7.75,7.94,144300
3342,20111228,1,7.95,7.99,7.75,7.82,110400
3343,20111227,1,7.9,8.09,7.75,8.01,204400
3344,20111223,1,7.6,8.24,7.51,7.98,268200
3345,20111222,1,7.82,7.82,7.5,7.74,138500
3346,20111221,1,7.67,7.97,7.51,7.59,228100
3347,20111220,1,8.17,8.192,7.57,7.67,337400
3348,20111219,1,8.41,8.41,8.02,8.06,137800
3349,20111216,1,8.11,8.39,8.016,8.11,139400
3350,20111215,1,8.46,8.6872,7.91,8.06,269500
3351,20111214,1,8.67,8.67,8.18,8.34,272000
3352,20111213,1,9.12,9.13,8.63,8.77,190900
3353,20111212,1,9.0,9.13,8.62,8.86,172500
3354,20111209,1,9.02,9.19,8.9,9.05,325700
3355,20111208,1,8.91,9.46,8.88,8.97,265800
3356,20111207,1,8.92,9.5,8.73,9.13,346300
3357,20111206,1,9.34,9.49,8.8,9.0,440000
3358,20111205,1,10.36,10.65,9.17,9.45,769500
3359,20111202,1,9.78,10.4,9.68,9.94,988800
3360,20111201,1,8.34,9.75,8.3208,9.47,1290000
3361,20111130,1,8.5,8.5,8.0,8.17,392700
3362,20111129,1,8.6,8.84,8.19,8.26,219000
3363,20111128,1,8.85,8.8601,8.5,8.58,145200
3364,20111125,1,8.33,8.7385,8.33,8.41,112900
3365,20111123,1,8.69,8.6901,8.3,8.39,190300
3366,20111122,1,9.06,9.19,8.6,8.79,164200
3367,20111121,1,8.8,9.0,8.43,8.97,347600
3368,20111118,1,9.31,9.42,8.88,8.94,252900
3369,20111117,1,9.21,9.55,9.13,9.28,325700
3370,20111116,1,9.16,9.6899,9.11,9.26,683400
3371,20111115,1,8.86,9.5,8.7,9.18,596900
3372,20111114,1,9.4,9.4,8.83,8.98,279800
3373,20111111,1,9.46,9.46,9.0,9.09,510700
3374,20111110,1,9.26,9.49,8.422,8.82,1122000
3375,20111109,1,9.72,10.3,9.69,9.89,709600
3376,20111108,1,11.34,11.4399,10.3,10.51,895800
3377,20111107,1,11.13,11.65,10.96,11.28,895900
3378,20111104,1,10.01,11.43,10.01,11.13,1513300
3379,20111103,1,10.16,10.5,9.7201,10.35,765300
3380,20111102,1,10.4,10.44,9.8,10.04,512400
3381,20111101,1,9.81,10.1699,9.5,9.79,824500
3382,20111031,1,10.76,11.1104,10.34,10.44,879100
3383,20111028,1,10.6,11.47,10.3,11.3,1259000
3384,20111027,1,10.09,11.176,9.72,10.63,1650000
3385,20111026,1,11.0,11.09,9.55,9.73,1118200
3386,20111025,1,11.32,11.32,10.25,10.48,830900
3387,20111024,1,11.6,11.83,11.081,11.19,603800
3388,20111021,1,12.31,12.46,11.401,11.61,765900
3389,20111020,1,12.32,12.59,11.71,11.99,611600
3390,20111019,1,12.07,12.79,11.79,12.14,806500
3391,20111018,1,13.1,13.25,11.65,12.02,1169000
3392,20111017,1,13.75,14.08,12.15,12.78,1847400
3393,20111014,1,13.77,14.39,13.08,13.3,1215400
3394,20111013,1,12.49,13.35,12.12,13.01,1694600
3395,20111012,1,12.9,14.77,11.46,11.95,3537400
3396,20111011,1,10.9,13.15,10.7,12.91,3095600
3397,20111010,1,9.54,10.69,9.37,10.24,1867300
3398,20111007,1,8.35,9.25,8.35,9.04,1752200
3399,20111006,1,7.83,8.72,7.82,8.26,1381000
3400,20111005,1,7.74,8.6,7.11,7.93,1589800
3401,20111004,1,7.28,7.97,6.9,7.82,968900
3402,20111003,1,7.76,8.17,7.27,7.39,1139500
3403,20110930,1,8.31,8.48,7.45,7.49,741000
3404,20110929,1,8.9,9.38,8.11,8.48,1390400
3405,20110928,1,9.98,10.05,8.55,8.6,1547400
3406,20110927,1,10.69,10.9,9.9501,9.98,1601500
3407,20110926,1,12.78,12.9,11.25,11.82,557600
3408,20110923,1,12.15,12.97,11.85,12.16,550300
3409,20110922,1,11.45,13.6391,11.02,12.4,1338300
3410,20110921,1,14.62,15.0,11.9,11.93,1452400
3411,20110920,1,16.53,16.6,14.5,14.55,974800
3412,20110919,1,16.66,17.09,16.14,16.23,534800
3413,20110916,1,17.57,17.85,16.35,17.12,642100
3414,20110915,1,18.37,18.5,17.4,17.59,624300
3415,20110914,1,18.78,19.24,18.07,18.15,670000
3416,20110913,1,18.3,21.18,18.0,18.36,2617300
3417,20110912,1,18.5,19.52,17.9,19.52,715000
3418,20110909,1,18.4,18.94,17.76,18.29,577600
3419,20110908,1,19.46,19.94,18.26,18.41,746300
3420,20110907,1,19.16,20.18,18.85,19.55,1000000
3421,20110906,1,17.02,18.49,17.0,18.26,488900
3422,20110902,1,17.51,18.84,17.44,17.99,595000
3423,20110901,1,17.86,19.48,17.23,18.18,1159200
3424,20110831,1,20.67,21.14,18.2,18.41,2089000
3425,20110830,1,19.58,22.18,19.58,21.28,2492200
3426,20110829,1,16.8,19.58,16.682,19.39,1762500
3427,20110826,1,15.09,16.279,15.02,15.85,446400
3428,20110825,1,15.86,16.118,15.25,15.38,247400
3429,20110824,1,15.9,17.0,15.15,15.86,626400
3430,20110823,1,15.15,16.36,14.74,16.28,599700
3431,20110822,1,16.44,16.4799,14.67,14.91,562200
3432,20110819,1,15.02,16.75,15.0,15.35,536400
3433,20110818,1,16.11,16.55,15.5,15.64,632600
3434,20110817,1,17.21,18.29,17.0,17.27,523900
3435,20110816,1,17.54,17.7,16.75,17.29,597800
3436,20110815,1,18.57,19.0135,16.86,17.83,896000
3437,20110812,1,20.0,20.37,17.55,17.96,977000
3438,20110811,1,18.52,19.48,18.344,19.05,951300
3439,20110810,1,16.82,18.47,16.0,17.68,1180900
3440,20110809,1,15.51,17.02,14.9,16.93,1474400
3441,20110808,1,16.9,17.48,14.04,14.49,1403800
3442,20110805,1,21.14,22.0,17.58,18.45,1492900
3443,20110804,1,21.2,22.87,20.17,20.32,1225100
3444,20110803,1,22.42,22.5,20.0662,21.85,1509600
3445,20110802,1,21.25,22.92,20.6,21.18,1655400
3446,20110801,1,21.87,21.87,19.25,21.15,1465000
3447,20110729,1,19.44,21.25,18.0,19.47,1253500
3448,20110728,1,19.2,21.75,19.0,20.0,2409800
3449,20110727,1,19.0,19.3,17.24,17.24,1286000
3450,20110726,1,20.0,20.2,19.08,19.08,828900
3451,20110725,1,20.32,21.68,19.86,20.3,722900
3452,20110722,1,21.47,21.98,20.63,21.37,521800
3453,20110721,1,23.4,23.4,21.0,21.26,947400
3454,20110720,1,24.32,24.43,22.09,23.41,982700
3455,20110719,1,23.0,24.58,21.82,23.42,2310400
3456,20110718,1,19.39,21.9198,19.1001,21.58,1534300
3457,20110715,1,19.57,21.73,19.0,19.79,3936100
3458,20110714,1,22.35,22.35,18.54,18.89,3435300
3459,20110713,1,23.52,25.27,23.0,23.08,2838700
3460,20110712,1,29.54,29.71,22.26,22.37,5191400
3461,20110711,1,28.23,30.98,27.3,29.35,5191000
3462,20110708,1,22.29,26.82,22.05,26.75,3606500
3463,20110707,1,20.92,22.73,20.7,22.35,1791500
3464,20110706,1,19.84,20.89,19.23,20.02,1651800
3465,20110705,1,17.54,21.23,17.28,18.63,2375600
3466,20110701,1,15.51,17.64,15.3,17.5,1467700
3467,20110630,1,15.5,16.15,14.75,15.5,671900
3468,20110629,1,15.48,15.89,14.85,15.568,566400
3469,20110628,1,14.89,15.81,14.54,15.31,834300
3470,20110627,1,15.85,16.37,14.159,14.81,1211200
3471,20110624,1,16.49,16.69,15.39,15.69,1179900
3472,20110623,1,14.9,16.43,14.75,15.85,1484400
3473,20110622,1,14.25,15.74,14.04,15.35,1060000
3474,20110621,1,13.0,14.3,12.63,14.0,873200
3475,20110620,1,15.43,15.59,12.6,13.1,1402900
3476,20110617,1,14.71,16.2,14.55,15.59,2139000
3477,20110616,1,12.7,14.25,12.55,14.09,1507900
3478,20110615,1,12.34,13.45,11.77,12.73,993200
3479,20110614,1,13.29,13.8899,12.25,12.39,1107500
3480,20110613,1,13.65,14.5,12.62,13.33,2155700
3481,20110610,1,11.42,15.5,11.23,13.26,5015700
3482,20110609,1,9.12,12.85,9.06,12.14,3825300
3483,20110608,1,7.84,8.5,7.8,8.5,340700
3484,20110607,1,7.48,7.97,7.21,7.89,206500
3485,20110606,1,7.15,7.4501,6.9001,7.09,186900
3486,20110603,1,7.69,7.73,7.32,7.41,174300
3487,20110602,1,8.16,8.16,7.57,7.68,260300
3488,20110601,1,8.33,8.33,8.1,8.15,278200
3489,20110531,1,7.9,8.4,7.87,8.36,345500
3490,20110527,1,7.78,7.94,7.63,7.85,214700
3491,20110526,1,7.25,7.94,7.25,7.63,355800
3492,20110525,1,7.19,7.48,7.04,7.18,179800
3493,20110524,1,7.1,7.49,6.88,7.05,428700
3494,20110523,1,6.6,7.1,6.41,6.91,260800
3495,20110520,1,6.67,6.791,6.5,6.5899,74400
3496,20110519,1,6.49,6.85,6.49,6.63,96800
3497,20110518,1,6.32,6.6,6.32,6.49,80100
3498,20110517,1,6.38,6.45,6.25,6.32,93200
3499,20110516,1,6.65,6.7199,6.349,6.46,128000
3500,20110513,1,6.94,7.0,6.52,6.65,201800
3501,20110512,1,6.87,7.25,6.51,6.94,393000
3502,20110511,1,6.37,7.09,6.25,6.95,676600
3503,20110510,1,6.17,6.679,6.12,6.4,411100
3504,20110509,1,5.87,6.15,5.76,6.1,162000
3505,20110506,1,5.89,5.95,5.65,5.8,61000
3506,20110505,1,5.97,5.97,5.63,5.85,144300
3507,20110504,1,6.15,6.4,5.8,5.9,601400
3508,20110503,1,5.4,6.15,5.3,5.99,479700
3509,20110502,1,5.34,5.53,5.27,5.4,108400
3510,20110429,1,5.27,5.44,5.27,5.28,48000
3511,20110428,1,5.42,5.56,5.26,5.29,181800
3512,20110427,1,5.69,5.7272,5.32,5.4,100600
3513,20110426,1,5.65,6.0,5.55,5.69,116200
3514,20110425,1,5.81,5.9299,5.6,5.67,187500
3515,20110421,1,5.34,5.8,5.2,5.61,275900
3516,20110420,1,5.43,5.5,5.25,5.35,61000
3517,20110419,1,5.37,5.67,5.3,5.41,59000
3518,20110418,1,5.49,5.49,5.27,5.31,81200
3519,20110415,1,5.5,5.6399,5.311,5.49,32300
3520,20110414,1,5.32,5.61,5.32,5.5,79600
3521,20110413,1,5.44,5.44,5.23,5.33,52900
3522,20110412,1,5.32,5.61,5.23,5.42,118300
3523,20110411,1,5.99,5.99,5.3204,5.38,97100
3524,20110408,1,5.6,6.2,5.52,5.92,302200
3525,20110407,1,5.24,5.6,5.24,5.6,114400
3526,20110406,1,5.46,5.5,5.2,5.29,149800
3527,20110405,1,5.27,5.63,5.22,5.48,159700
3528,20110404,1,5.52,5.66,5.089,5.21,257800
3529,20110401,1,5.89,5.93,5.5,5.58,163600
3530,20110331,1,6.0,6.16,5.81,5.84,130100
3531,20110330,1,5.71,6.38,5.6001,6.0194,575500
3532,20110329,1,5.68,5.94,5.51,5.7,238500
3533,20110328,1,5.7,6.07,5.42,5.8,409900
3534,20110325,1,5.84,6.0,5.62,5.65,353800
3535,20110324,1,6.66,6.66,5.65,5.92,400700
3536,20110323,1,6.5,6.77,6.08,6.58,761200
3537,20110322,1,6.78,6.99,6.31,6.34,482800
3538,20110321,1,7.8,7.81,6.71,7.0,1110300
3539,20110318,1,6.27,8.14,6.2,7.73,2666200
3540,20110317,1,4.6,6.05,4.6,5.951,1133600
3541,20110316,1,4.2701,4.61,4.25,4.45,35700
3542,20110315,1,4.35,4.4,4.1,4.3614,32200
3543,20110314,1,4.71,4.83,4.38,4.4599,40300
3544,20110311,1,4.71,5.03,4.43,4.56,254000
3545,20110310,1,4.03,4.86,4.03,4.37,290900
3546,20110309,1,3.97,4.1,3.97,4.02,28900
3547,20110308,1,4.01,4.0199,3.91,3.9699,21400
3548,20110307,1,4.11,4.15,3.97,3.98,8000
3549,20110304,1,4.15,4.15,4.0001,4.12,5600
3550,20110303,1,4.1,4.11,4.0001,4.1,9100
3551,20110302,1,4.1,4.1,3.96,4.1,8200
3552,20110301,1,4.05,4.05,3.94,4.0199,11800
3553,20110228,1,4.03,4.0601,4.01,4.0232,9200
3554,20110225,1,4.03,4.1,3.97,3.98,11500
3555,20110224,1,3.98,4.0699,3.97,4.04,3300
3556,20110223,1,3.99,4.0699,3.9801,3.99,9800
3557,20110222,1,4.11,4.11,3.98,4.0201,10800
3558,20110218,1,4.1,4.12,4.06,4.1199,4600
